priority,source,current_label,suggested_review,confidence_or_distance,path_a,path_b,notes
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00666.jpg,dataset/raw/peligro/peligro_00277.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00693.jpg,dataset/raw/peligro/peligro_00113.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00700.jpg,dataset/raw/peligro/peligro_00100.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00763.jpg,dataset/raw/peligro/peligro_00118.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00763.jpg,dataset/raw/sano/sano_01901.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00782.jpg,dataset/raw/peligro/peligro_01649.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00782.jpg,dataset/raw/sano/sano_02004.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00807.jpg,dataset/raw/sano/sano_01771.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00860.jpg,dataset/raw/sano/sano_04696.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01155.jpg,dataset/raw/peligro/peligro_01169.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01180.jpg,dataset/raw/peligro/peligro_00030.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01208.jpg,dataset/raw/peligro/peligro_01339.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01214.jpg,dataset/raw/peligro/peligro_00064.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01236.jpg,dataset/raw/peligro/peligro_01688.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01248.jpg,dataset/raw/peligro/peligro_00093.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01268.jpg,dataset/raw/peligro/peligro_02129.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01293.jpg,dataset/raw/peligro/peligro_00017.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01337.jpg,dataset/raw/peligro/peligro_01363.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01361.jpg,dataset/raw/peligro/peligro_02290.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01372.jpg,dataset/raw/peligro/peligro_01995.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01372.jpg,dataset/raw/sano/sano_02046.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01377.jpg,dataset/raw/sano/sano_00027.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01422.jpg,dataset/raw/peligro/peligro_01672.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01427.jpg,dataset/raw/sano/sano_02970.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01465.jpg,dataset/raw/peligro/peligro_01409.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01465.jpg,dataset/raw/sano/sano_02235.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01470.jpg,dataset/raw/peligro/peligro_01879.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01470.jpg,dataset/raw/sano/sano_02308.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01519.jpg,dataset/raw/peligro/peligro_00840.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01529.jpg,dataset/raw/peligro/peligro_01915.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01535.jpg,dataset/raw/peligro/peligro_06855.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01535.jpg,dataset/raw/sano/sano_01773.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01543.jpg,dataset/raw/peligro/peligro_04578.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01585.jpg,dataset/raw/peligro/peligro_00704.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01587.jpg,dataset/raw/peligro/peligro_00445.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01591.jpg,dataset/raw/peligro/peligro_01866.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01594.jpg,dataset/raw/peligro/peligro_07692.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01606.jpg,dataset/raw/peligro/peligro_00638.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01613.jpg,dataset/raw/peligro/peligro_01986.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01621.jpg,dataset/raw/peligro/peligro_01414.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01630.jpg,dataset/raw/peligro/peligro_01717.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01630.jpg,dataset/raw/sano/sano_02066.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01695.jpg,dataset/raw/sano/sano_02237.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01747.jpg,dataset/raw/peligro/peligro_04383.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01753.jpg,dataset/raw/peligro/peligro_02985.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01753.jpg,dataset/raw/sano/sano_01781.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01759.jpg,dataset/raw/sano/sano_02099.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01765.jpg,dataset/raw/peligro/peligro_00557.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01791.jpg,dataset/raw/peligro/peligro_01273.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01797.jpg,dataset/raw/peligro/peligro_01825.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01813.jpg,dataset/raw/peligro/peligro_01805.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01816.jpg,dataset/raw/peligro/peligro_01564.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_01842.jpg,dataset/raw/peligro/peligro_00310.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02013.jpg,dataset/raw/peligro/peligro_03235.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02018.jpg,dataset/raw/peligro/peligro_02505.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02086.jpg,dataset/raw/sano/sano_02702.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02094.jpg,dataset/raw/peligro/peligro_02606.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02094.jpg,dataset/raw/sano/sano_04522.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02102.jpg,dataset/raw/peligro/peligro_02591.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02102.jpg,dataset/raw/sano/sano_02724.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02194.jpg,dataset/raw/sano/sano_03206.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02388.jpg,dataset/raw/sano/sano_01174.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02510.jpg,dataset/raw/peligro/peligro_01552.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02541.jpg,dataset/raw/peligro/peligro_03136.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02541.jpg,dataset/raw/sano/sano_02328.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02626.jpg,dataset/raw/peligro/peligro_03240.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02640.jpg,dataset/raw/peligro/peligro_01144.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02872.jpg,dataset/raw/peligro/peligro_14811.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02906.jpg,dataset/raw/sano/sano_04292.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_02919.jpg,dataset/raw/sano/sano_08833.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_03031.jpg,dataset/raw/peligro/peligro_14444.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_03300.jpg,dataset/raw/sano/sano_02922.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_03329.jpg,dataset/raw/peligro/peligro_03440.jpg,Par pHash similar; cross_split=False.
